id,cost,category,name,brand,retail_price,department,sku,distribution_center_id
21904,24.26223045482904,Pants,Coyote 24-7 Series Tactical Pants,Tru-Spec,57.630001068115234,Men,2DAA0ED5A7FCF2F8D10567FDFF504B9E,2
9252,3.232499985024333,Socks & Hosiery,Berkshire Silky Control Top Extra Wear Sheer Leg Pantyhose - Reinforced Toe,Berkshire,7.5,Women,613690CD913C7E69998DD12DF14A96FA,2
26285,12.899150371017306,Underwear,Cold Pruf - Mens Performance Base Layer Performance Crew Top Black,COLD PRUF,24.950000762939453,Men,ACC9A9C91909C59853D0F527E068C11C,2
24469,6.531000014394522,Socks,HUGO BOSS Men's Multicolored Mid Calf Microstripe Dress Sock,HUGO BOSS,10.5,Men,CD53DD33E57A598301A7C1C07E35A8D6,2
24848,5.986500018741936,Socks,HUGO BOSS Men's Grid Crew Sock,HUGO BOSS,9.75,Men,E4EEA37FAF446FFA7ACD4AB006B3D53C,2
25311,7.722000018693506,Socks,HUGO BOSS Men's Striped Crew Sock,HUGO BOSS,13.0,Men,07C4E1BC5B4228901136E90DAD3209A2,2
26875,26.781301055249568,Sleep & Lounge,HUGO BOSS Men's Long Pant,HUGO BOSS,76.30000305175781,Men,813B55971C67156836F1BC15E45726D2,2
26994,27.92999987117946,Sleep & Lounge,HUGO BOSS Men's Long Pant,HUGO BOSS,66.5,Men,C5C57642A4F73EAE7413CE5AD2782158,2
8871,10.380000266507269,Socks & Hosiery,Smartwool Women's PhD Ski Medium Sock,SmartWool,25.950000762939453,Women,222AFBE0D68C61DE60374B96F1D86715,2
13759,16.660050308917462,Accessories,Smartwool Cozy Flip Mitten,SmartWool,37.950000762939446,Women,3E3DAB60E3A76214AED4A502603E8636,2
24613,9.681649911437557,Socks,Smartwool NEW Men's PhD Outdoor Ultra Light Micro with ReliaWool,SmartWool,15.949999809265137,Men,3DC73C264586FE883A5DF28308893B46,2
25136,13.29225041629374,Socks,PhD Nordic Medium Sock - Men's by Smartwool,SmartWool,23.950000762939453,Men,9F2BA735CAC72DF98C855ABF774E30D4,2
23130,12.70000000949949,Shorts,True Grit Men's Check Woven Paddle Short,True Grit,25.0,Men,D6686469A29701048799005B5EBB1529,2
8712,62.41019969429374,Outerwear & Coats,AK Anne Klein Women's Ora Coat,Anne Klein,145.13999938964844,Women,5C341D10C5596A0FD920FDA9F33BCB06,2
9140,6.194999981671572,Socks & Hosiery,Anne Klein Women's Argyle Cashmere Crew,Anne Klein,15.0,Women,E36E62F84744EA6916927027C9D651AD,2
11559,6.498579869156778,Intimates,Artwedding 3 Bone Tulle Floor Length Ball Gown PetticoatWhiteOne Size,Artwedding,11.989999771118164,Women,658953F1F681915F543A40EEF9ACB562,2
11905,10.014989888606816,Intimates,Bslingerie Womens Floral & Black Lace Trim Satin Boned Corset,Bslingerie,19.989999771118164,Women,CC1905A04DF02F520D2F48AD1A57019D,2
6057,5.754239880966246,Leggings,Women's Seamless form fitting tights with comfortable ribbed waistband,High Style,9.989999771118164,Women,177DB6ACFE388526A4C7BFF88E1FEB15,2
13815,38.10399985313416,Accessories,LeSportsac Deluxe Everyday Cross-Body,LeSportsac,88.0,Women,45DDFA251D2530F6865BE72A998B03DC,2
9569,46.01600101941824,Sleep & Lounge,Shadowline Long Gown with Soft Stretch Lace Bodice (32737),Shadowline,71.9000015258789,Women,F50FB34F27BD263E6BE8FFCF8967CED0,2
24572,3.7700000125914808,Socks,YogaColors Emoticon Unisex Triple Stripe Sporty Knee High Sock,YogaColors,6.5,Men,48BB58AD9FAD2DF3441CD4452F9D24A6,2
51,31.02999990060925,Tops & Tees,Alternative Women's Ruby Twist Neck Top,Alternative,58.0,Women,2838023A778DFAECDC212708F721B788,2
15616,18.35999996960163,Plus,Vanity Fair Women's Body Sleeks Age Defying Lift Full Coverage Contour Bra #75270,Vanity Fair,34.0,Women,25DD30AE03E63FAA6B82D5A6A8DADFF4,2
10119,72.52466311707734,Sleep & Lounge,Down Robe Extra-Large (20-22) and Matching Slippers,Warm Things,129.74000549316406,Women,8466F9ACE6A9ACBE71F75762FFC890F1,2
15518,7.194550132836029,Plus,Cashmere Blend Striped Socks Crew 7 Colors Available Womens Soft and Warm Perfect Gift Item,Cashmere Int,13.970000267028809,Women,271DF68653F0B3C70D446BDCBC6A2715,2
28726,8.903999973088505,Accessories,Goorin Bros. Men's Private Cap,Goorin Bros.,21.0,Men,355CD105F79507780FAD8848469BACA1,2
23268,29.487298608694967,Shorts,Helly Hansen Men's Oslo Quick Dry Shorts,Helly Hansen,64.94999694824219,Men,960B52BA79D5328F457EBA4BF3716CE0,2
3845,46.615558967814366,Dresses,Maggy London Women's Cap Sleeve Lace Dress,Maggy London,104.98999786376952,Women,C6D6445D97E06D08B60853156601CF58,2
23467,33.34499989170581,Shorts,Michael Kors Men's Stretch Cotton Short,Michael Kors,71.25,Men,31DF640A39AF675EAE099E0D9ACE7EA1,2
4673,18.106339859012365,Jeans,Alfred Dunner Rustic Charm Flat Front Denim Pants,Alfred Dunner,31.989999771118164,Women,CFD66E741860718DDECF1F6EABD05FC6,2
5207,16.404529882398695,Pants & Capris,Alfred Dunner Bella Luna Flat Front Pants,Alfred Dunner,29.989999771118164,Women,246A3C5544FEB054F3EA718F61ADFA16,2
2176,15.976950395277887,Fashion Hoodies & Sweatshirts,Special Blend Dot Zip Hoodie Eggshell Women's,Special Blend,37.950000762939446,Women,0234C510BC6D908B28C70FF313743079,2
7565,21.045790897331244,Blazers & Jackets,The Trendy Me Elegant Vintage Tweed Jacket Blazer Beige US Size 0-2 2-4 4-6 6-8,The Trendy Me,49.9900016784668,Women,0E274E1D1A8948F16F0227E4EC1965A8,2
26758,11.849999958649278,Sleep & Lounge,Croft & BarrowÂ® Men's Fishing Lounge Pants,Croft & Barrow,30.0,Men,ACD58ADFB79073F8CBE2BDC0A3201968,2
14872,35.56800016388297,Maternity,Momo Maternity Women's 'Heather' Striped Dress in Black Navy or Purple,Momo Maternity,78.0,Women,A598E7D200BF02558D5534839884B7A3,2
1237,16.622759765459,Sweaters,Women's Vest - Cotton Cashmere V-Neck,Edwards Garment,35.97999954223633,Women,A9EB812238F753132652AE09963A05E9,2
28212,18.59895050993488,Swim,Beach Depot UPF 50+ Men's Long Sleeve Rash Guard Shirt,The Beach Depot,29.950000762939453,Men,E7BB900E1736CA0D271B420AE968C9DA,2
13717,18.1177794394207,Accessories,Outdoor Research Women's Sensor Gloves,Outdoor Research,42.52999877929688,Women,E3FC72518F213AD1F39ED9306DA322B0,2
15728,3.856000006198883,Plus,Breast Cancer Pashmina,Symphony Designs,8.0,Women,57D2108C6EFD565D5BD6B27E4C7E747A,2
17230,23.624559156241418,Fashion Hoodies & Sweatshirts,Authentic Pigment 80/20 Fleece Boxy Pullover Hood - POPPY - S,Authentic Pigment,39.43999862670898,Men,E6BAAE661F54DB3AA1D9F76B2C893882,2
23852,53.99549917279556,Outerwear & Coats,Polo Ralph Lauren Bi-Swing Windbreaker Jacket Black,Polo Ralph Lauren,119.98999786376952,Men,11ECB0A77C9CCFD461881CE6B8338411,2
24884,18.060000047553327,Socks,Polo Ralph Lauren Set of Three Men's Dress Socks Solid Black Grey pony (Size 10-13),Polo Ralph Lauren,30.0,Men,8755E0A92CCB8D59539222A3E811B9F9,2
27044,19.846030590556826,Sleep & Lounge,Polo Ralph Lauren Birdseye PJ Top (R199),Polo Ralph Lauren,49.9900016784668,Men,BAE4F11996F82F08AE1800943DF99925,2
10009,6.033959878539629,Sleep & Lounge,Lace-Trimmed Nightgown - Women's Sizes,Carol Wright Gifts,9.989999771118164,Women,483D8DF877B31405C1E8FE4247F02D86,2
882,40.849999971687794,Sweaters,Christopher Fischer Women's 100% Cashmere Striped Raglan Crew Neck Sweater,Christopher Fischer,95.0,Women,6C3CF77D52820CD0FE646D38BC2145CA,2
891,38.66499979048968,Sweaters,Christopher Fischer Women's 100% Cashmere Crew-Neck Sweater,Christopher Fischer,92.5,Women,CFBCE4C1D7C425BAF21D6B6F2BABE6BE,2
5579,97.3745928403808,Pants & Capris,Marc By Marc Jacobs Deepest Brown Multi 'Beatrice' Cuffed Flared Pant,Marc by Marc Jacobs,179.99000549316406,Women,36F4D832825380F102846560A5104C90,2
2219,24.27920043750033,Fashion Hoodies & Sweatshirts,Junior Women's DJ Mary by Whitney Lenox Lowbrow Art Tattoo Zip-Up Hoodie Black,Black Market-Lowbrow,48.950000762939446,Women,13111C20AEE51AEB480ECBD988CD8CC9,2
19210,45.11529906033799,Sweaters,Maglierie Di Perugia MDP IU 1803 ANT Silk/Cashmere Mock Neck Half Zip Dark Grey Men's Sweater,Maglierie Di Perugia,95.98999786376952,Men,FBC73EE8F22E7CBF9E2B7883CE7516BB,2
10203,15.600219911141991,Sleep & Lounge,Adventure Time Women's Sleep Tank: Jake,Underboss/ Undergirl,26.989999771118164,Women,9AF1B63534609A9C0068FEF43DFB87E9,2
27096,19.099999964237213,Sleep & Lounge,SpongeBob SquarePants Men's Sleepwear Set,SpongeBob SquarePants,50.0,Men,0722BA570F1E381A4CF86360AD7D2000,2
24832,3.564049894333398,Socks,Extra Wide Dress Crew Sock- King Size 3800,Extra Wide Sock Company,5.949999809265137,Men,659F7811510C2A2B265A09A56095C702,2
15401,14.550000010058284,Plus,Ear Warmers Stretch Fleece Tahoe,180s,30.0,Women,52AEE03D2E0F909E4311BEA5510543C5,3
6886,15.984669872643352,Shorts,Jolt Juniors Linen Short,Jolt,29.989999771118164,Women,5BD844F11FA520D54FA5EDEC06EA2507,3
10549,18.0,Intimates,Olga Women's Disappearing Act Underwire T-Shirt Bra,Olga,36.0,Women,752EAF975D0A06D11F32A62F37E2101A,3
20903,31.19480084598512,Jeans,Cinch Western Denim Jeans Mens Black Label Relaxed Dk Stone MB90633002,Cinch,59.9900016784668,Men,F687A4F18A6D8E0ADE28A558503BD998,3
10850,7.960879856551885,Intimates,Hanes Women's Cotton Bikini 6 Pack Asst/Solid 4,Hanes,15.279999732971191,Women,6534A8436E907EFB0CED99EDD8D02435,3
25749,12.675000028684735,Underwear,Hanes Men's Boxer Brief 4 Pack,Hanes,25.0,Men,9248A959405836566E6BA694AAA884A6,3
25810,5.599030131788254,Underwear,Hanes Men's Red Label Exposed Elastic Waistband Boxer P2,Hanes,12.470000267028809,Men,1AC0C4B7634B3B88CEA891E3AEBE5860,3
26167,12.024630341741844,Underwear,Hanes Men's 4-Pack Classics End on End Woven Boxer,Hanes,25.530000686645508,Men,944BA20CCF432F83A48B0879149EA2D1,3
26216,11.324999993667006,Underwear,Hanes Men's 6 Pack Mid-Rise Brief,Hanes,25.0,Men,67C4B489CFD04C9A094EA2781CB69BEE,3
12380,16.341600379138345,Intimates,Laura High Quality Sexy Mauve Bra Thong SET #SL101029 Made in Colombia,Laura,30.950000762939453,Women,AB9A3F4C92C0F50204A1FE6DBF2E1D0A,3
14839,7.002049936900427,Maternity,Laura High Quality White Maternity Nursing Bra #SL000084 Made in Colombia,Laura,15.949999809265137,Women,F4E3432B305E7E30CE4E6F981F260CCE,3
15521,14.400000013411043,Plus,Dakine Women's Audrey Beanie,Dakine,30.0,Women,BF33A114D51A047B433DDFCD6542E2A6,3
11824,17.531999923288822,Intimates,Felina Lush Lace Camisole,Felina,36.0,Women,9246EB8610D571D99A95F476A90A60B3,3
14241,7.4562698708395665,Accessories,Rolfs Leather Classic Double Zip Around Clutch,Rolf's,19.989999771118164,Women,7551E734ECFA518DB7C1E6175ABE5BFB,3
20304,65.99560205938815,Suits & Sport Coats,Tallia Mens 2 Button Brown Plaid Wool Sport Coat Jacket,Tallia,149.99000549316406,Men,E064715D31CB494D83CF308DCF9E2583,3
25328,11.445800492653438,Socks,Point6 Active Medium Crew Socks,point6,18.950000762939453,Men,36F9C2AE6EC1D54417FA9C6BA46BA9BD,3
11688,8.834799873386324,Intimates,ADVADRI Vee Crop Top Undershirt,ADVADRI,16.989999771118164,Women,E476163101FF7CC61670AEC5DCE3991C,3
14215,2.603520065310895,Accessories,Radiant Navy Blue Pleated Turban Hat Head Cover Sun Cap,Aquapro,6.78000020980835,Women,8BE904AD045C578053FC6052578F9324,3
14837,11.732609948917627,Maternity,Hot Milk Women's Luminous French Knicker,HOTmilk,24.90999984741211,Women,B619892E6DF1FDAF1EB92ED22A80914A,3
3377,52.0959997177124,Dresses,Betsey Ruched Dress,Kiyonna,128.0,Women,A9B4EC2EB4AB7B1B9C3392BB5388119D,3
3436,42.72799988463521,Dresses,Vivienne Cinch Dress,Kiyonna,98.0,Women,61F2585B0EBCF1F532C4D1EC9A7D51AA,3
19641,192.1390255829948,Sweaters,Lacoste Men's Club Cashmere Crewneck Sweater Blue,Lacoste,349.98001098632807,Men,E72F549E59CD75EE9CF71230947471D8,3
26963,22.655880615322737,Sleep & Lounge,Men's Pajamas: Sirisha Classic Satin PJ's G3 Green,Sirisha,54.9900016784668,Men,2AAD8AA7C3F8E4064E980E9528E50F53,3
6329,16.863999993540347,Shorts,Carhartt Women's Canvas Cargo,Carhartt,34.0,Women,B91A76B0B2FA7CE160212F53F3D2EDBA,3
16334,37.67099811384082,Tops & Tees,Carhartt Men's Big-Tall Chamois Long Sleeve Shirt,Carhartt,64.94999694824219,Men,78229647B82D30C5A193E6B01B2306F5,3
16645,20.93046016665637,Tops & Tees,Carhartt Men's Contractors Work Pocket Short Sleeve T-Shirt,Carhartt,40.02000045776367,Men,3169B89E40818E5575AB0AB87B38D2A5,3
20578,21.3333003882112,Jeans,Carhartt Men's Loose Fit Straight Leg Jean,Carhartt,39.950000762939446,Men,0412057393E8A45B3BA8B16874B6034D,3
22741,23.95379966345132,Shorts,Carhartt Men's Work Short,Carhartt,49.79999923706056,Men,CF8377E918BC9CA5E173D0226382E338,3
23666,63.11744880300313,Outerwear & Coats,Carhartt Men's Arctic-Quilt Lined Sandstone Traditional Coat,Carhartt,139.9499969482422,Men,7FEA1FB9E9B410A5A0C5D982FC6F584D,3
23678,34.771479761708974,Outerwear & Coats,Carhartt Men's Sherpa Lined Sandstone Rugged Vest,Carhartt,72.13999938964845,Men,12A5F0368AC55BBC43276CE879D4D4F1,3
23746,58.97314884384479,Outerwear & Coats,Carhartt Men's Big-Tall Sierra Jacket Sherpa Lined Sandstone,Carhartt,134.9499969482422,Men,5A0DE25C4BCAA248EC1765BCB0863712,3
24413,82.43829892037324,Outerwear & Coats,Carhartt 100106 Men's Wool Chore Coat,Carhartt,189.94999694824216,Men,9E04A739EBD144FA784A334E6365BDC1,3
17409,29.23340048940331,Fashion Hoodies & Sweatshirts,Kawasaki Flawless Hooded Sweatshirt Ninja KX Green Hoody Hoodie,Kawasaki,54.950000762939446,Men,9B816E24FBAC7E0FCEC9DEDF31C14CED,3
255,5.344649860429019,Tops & Tees,Tie-Dyes Junior Sublimation-Dyed Crewneck T-Shirt. 1455,TIE-DYES,9.989999771118164,Women,FE131D7F5A6B38B23CC967316C13DAE2,3
14090,88.38894834291861,Accessories,Authentic Tom Ford Sunglasses: MIRANDA TF130 available in multiple colors,Tom Ford,209.94999694824216,Women,7884205C412107BDFE1DD6D1356C1D56,3
14439,13.113000012934208,Maternity,Cotton Maxi Harem Pants Romper Jumpsuit,likemary,31.0,Women,6B41FD33B36A1CE27FC0A3B8F9D8DF4C,3
8681,129.4669995009899,Outerwear & Coats,Arc'teryx Gamma MX Softshell Jacket - Women's,Arc'teryx,299.0,Women,4DBF29D90D5780CAB50897FB955E4373,3
24678,22.698000088334084,Socks,Cole Haan Men's Rib Stripe 5 Pack Sock,Cole Haan,39.0,Men,9AB01348BE1CCBF4DF5CDF8E4133C39F,3
24962,9.023979885973947,Socks,DC Comics Superman Men's Socks,DC Comics,14.989999771118164,Men,87ACC42A82FB7ACE361A4C390D047F74,3
6734,11.500000022351742,Shorts,Ted Baker Women's Bridosh Short,Ted Baker,25.0,Women,652CF38361A209088302BA2B8B7F51E0,3
24227,65.38692070485924,Outerwear & Coats,Burk's Bay Wool / Leather Varsity Jacket,Burk's Bay,149.97000122070312,Men,F8BF0D84E9B0E57F01008C4827D7FDA5,3
26867,10.949999932199717,Sleep & Lounge,Diamond Knit Big & Tall Lounge Pants,CasualMale,25.0,Men,715EB56D3F3B71792E230102D1DA496D,3
26323,7.684000024572016,Underwear,Cover Male CM201 Pouch Enhancing Brazilian Bikini,Cover Male,17.0,Men,F35537CB63B3C6F0C82FF3D27E37814F,3
4900,14.599999971687794,Jeans,David Kahn Women's Nikki Curvy Ankle Length Jean,David Kahn,25.0,Women,B9CFE8B6042CF759DC4C0CCCB27A6737,3
16925,10.276499977335334,Tops & Tees,G by GUESS Poler Tee,G by GUESS,19.5,Men,750ED96F0D56D3346CDA66D24BC0CBD5,3
23955,22.59548083092317,Outerwear & Coats,Guide Gear Flannel - lined Denim Jacket Stonewash,Guide Gear,49.9900016784668,Men,C3489537E72478D37E99D662C53BE24B,3
5323,162.7199998497963,Pants & Capris,Trina Turk Women's Pasha Pant,Trina Turk,288.0,Women,DB90F689B1567600818428CA3DFC88A3,3
4136,70.58457293048903,Jumpsuits & Rompers,VA VA VOOM Burgundy Paisley DESIGNER Embellished Full Length Jumpsuit Romper,VA VA VOOM,129.99000549316406,Women,93DA579A65CE84CD1D4C85C2CBB84FC5,3
23743,37.426059277223935,Outerwear & Coats,ZeroXposur Men's Gravity Sweater Down,ZeroXposur,94.98999786376952,Men,9B732CC38E40261D900B8008BF9C596E,3
609,30.14397101807475,Tops & Tees,Blue Banana - Black Lace up Bell Sleeve Tunic Top,Blue Banana,49.9900016784668,Women,D7A728A67D909E714C0774E22CB806F2,3
2805,23.595000077039003,Active,Hot Chillys Women's Mirco-Elite Chamois Stirrup Bottom,Hot Chillys,55.0,Women,564645FBD0332F066CBD9D083DDD077C,3
1073,33.54899987205863,Sweaters,Calvin Klein Women's MSY Stripe V-Neck Pullover,Calvin Klein,79.5,Women,390E982518A50E280D8E2B535462EC1F,3
3945,57.21599990129472,Dresses,Calvin Klein Women's Career Ponte Dress,Calvin Klein,128.0,Women,C3810D4A9513B028FC0F2A83CB6D7B50,3
8440,55.01250000670552,Outerwear & Coats,Calvin Klein Women's Featherweight Jacket,Calvin Klein,112.5,Women,EBA55FCA4575E35EEC8587F10BA60A43,3
8457,50.5999998934567,Outerwear & Coats,Calvin Klein Women's Packable 3/4 Length Featherweight,Calvin Klein,110.0,Women,9ED27554C893B5BAD850A422C3538C15,3
10854,6.88799998909235,Intimates,Calvin Klein Women's Micro G-string Thong,Calvin Klein,12.0,Women,03201AE30E1239054512737F608B91CF,3
13240,58.09800025331788,Swim,Calvin Klein Women's Snake Wrap 1 Piece,Calvin Klein,138.0,Women,23D6C2965508B167DA9C4BDCEF3A2AA3,3
17020,29.59199992194772,Tops & Tees,Calvin Klein Sportswear Men's Solid Stretch Free Fit Woven Shirt,Calvin Klein,54.0,Men,408EA263486E7815E5E5CCE5EE432353,3
23826,81.20000027120113,Outerwear & Coats,Calvin Klein Men's Slim Fit Coat,Calvin Klein,175.0,Men,E2B59155B6C9E8753F967F42EA5A4D3E,3
24026,58.10553265786105,Outerwear & Coats,Calvin Klein Men's Rip Stop 3 In 1 Systems Jacket,Calvin Klein,129.99000549316406,Men,803D1665F18163C7851EADF4F7ED6120,3
24191,85.57500001043081,Outerwear & Coats,Calvin Klein Men's Slim Fit Coat,Calvin Klein,175.0,Men,B4839D20C9A13CCF4A0A61B863BDD56C,3
25470,9.324000019580124,Underwear,Calvin Klein Men's Body Thong,Calvin Klein,18.0,Men,1C23E4B702AC1CA72C7BC88F535FAE8F,3
25527,11.808000013232231,Underwear,Calvin Klein Men's Prostretch Trunk,Calvin Klein,24.0,Men,41DBAEEC4466F58CD76A81B7ADD4A279,3
25572,11.928000025451183,Underwear,Calvin Klein Men's Micro Modal Boxer Brief Fashion,Calvin Klein,28.0,Men,71029625D9350F1FE3CE2C6F2211B692,3
25643,28.76800007000565,Underwear,Calvin Klein Men's Core Sculpt Compression Short Sleeve Crew Tee,Calvin Klein,58.0,Men,8E3187C1C7AD8EC804B4D2FCD7C25BD4,3
3140,43.787999883294106,Dresses,London Times Women's Printed Matte Jersey Sheath,London Times,89.0,Women,747D3443E319A22747FBB873E8B2F9F2,3
3980,20.54723950591147,Dresses,London Times Women's Pebble Crepe One Shoulder Dress,London Times,48.119998931884766,Women,9425BE43BA92C2B4454CA7BF602EFAD8,3
4021,24.10400065115094,Dresses,London Times Women's Printed Stretch Satin Sheath Dress,London Times,52.400001525878906,Women,AEC851E565646F6835E915293381E20A,3
5431,24.41999998688697,Pants & Capris,Flying Tomato Printed Palazzo Pants,Flying Tomato,44.0,Women,F18224A1ADFB7B3DBFF668C9B655A35A,3
7070,36.864000007510185,Shorts,Henry & Belle Womens Ideal Knee Length Jean Shorts,Henry & Belle,72.0,Women,08F0EFEBB1C51AADA9430A089A2050CC,3
23045,46.41826010037005,Shorts,Robert Graham Men's Walkin Chino Short,Robert Graham,99.61000061035156,Men,8218219CB109041BAF61EA3CF8B7DD7E,3
24467,18.125999998301268,Socks,Robert Graham Men's Warp,Robert Graham,28.5,Men,6B3A8F76CA145C9DB850D0D318D381A6,3
1404,77.9000000283122,Sweaters,Royal Robbins Women's Whistler Long Cardigan Sweater,Royal Robbins,190.0,Women,186A157B2992E7DAED3677CE8E9FE40F,3
1447,61.03564223022445,Sweaters,Sutton Studio Women's Cashmere Ribbed Turtleneck Plus,Sutton Studio,139.99000549316406,Women,C930EECD01935FEEF55942CC445F708F,3
7310,21.8363606145376,Skirts,Sutton Studio Women's Back Zip Ponte Pencil Skirt,Sutton Studio,59.9900016784668,Women,E5A90182CC81E12AB5E72D66E0B46FE3,3
7956,32.4759393901503,Blazers & Jackets,Sutton Studio Womens Waffle Textured No-Close Jacket Black Misses,Sutton Studio,79.98999786376953,Women,7FD4DB88D31AB524E0AFE153C4F9465A,3
28388,16.27999994903803,Accessories,Wurkin Stiffs 2.5-inch Power Collar Stays 6 Set,Wurkin Stiffs,40.0,Men,B59978537754917C2DF87B96AC795EF2,3
5610,84.05599990487097,Pants & Capris,Alice + Olivia Womens Stretch Banded Waist Dress Pants,Alice & Olivia,152.0,Women,049671E28A386427E432B3370A22AAE4,3
10421,18.22979086457476,Intimates,Exquisite Form Women's Front Close Cotton Posture Bra #5100531,Exquisite Form,34.9900016784668,Women,8493EEACCB772C0878F99D60A0BD2BB3,3
10592,10.414789875092954,Intimates,Exquisite Form Women's Front Close Posture Bra #5100656,Exquisite Form,19.989999771118164,Women,F6C2A0C4B566BC99D596E58638E342B0,3
3639,47.895208818809095,Dresses,Jessica Howard Women's 1 Piece Long Sleeve Surplus Bodice Ruched Waist Dress,Jessica Howard,99.98999786376952,Women,BA304F3809ED31D0AD97B5A2B5DF2A39,3
352,44.4739999845624,Tops & Tees,Jones New York Women's Petite Long Sleeve Easy Care Blouse,Jones New York,74.0,Women,371BCE7DC83817B7893BCDEED13799B5,3
795,42.54200001060963,Sweaters,Jones New York Women's Petite V-Neck Cardigan,Jones New York,89.0,Women,7C590F01490190DB0ED02A5070E20F01,3
7691,28.55591937663584,Blazers & Jackets,Jones New York Silk Winter Palace Gold Multicoloured 3/4 Sleeve Blazer With Self Tie Belt,Jones New York,69.98999786376953,Women,C74C4BF0DAD9CBAE3D80FAA054B7D8CA,3
7807,21.428960511692765,Blazers & Jackets,Jones New York Women's Petite One Button Jacket,Jones New York,50.540000915527344,Women,466FB9BD9D76E8388D327709C005D02E,3
14150,10.425350223352758,Accessories,Women's Womens Leather Driving Gloves,Pratt and Hart,27.950000762939453,Women,6E52547A0E7BCA35975B6F1F8761E7AE,3
14728,21.93500010762364,Maternity,Ripe Maternity Women's Aphrodite Cropped Maxi Dress,Ripe Maternity,53.5,Women,7A1CCFE60223A5BDA015A388F354CF62,3
14869,42.95800021290779,Maternity,Ripe Maternity Women's Victoria Stripe Tunic,Ripe Maternity,94.0,Women,14D2BC475177E1DDE633B4CA1972D53C,3
20300,23.33999991416931,Suits & Sport Coats,Silver Edition Big & Tall Vineyard Stretch Suit Pants,Silver Edition,60.0,Men,6710AD47901FC717935BC4C6AA9FE736,3
7378,59.61899950727821,Skirts,Corey Lynn Calter Women's Darby Skirt,CoreyLynnCalter,167.0,Women,B6CF334C22C8F4CE8EB920BB7B512ED0,3
333,158.67499988526106,Tops & Tees,Robert Rodriguez Women's Beaded V-Neck Tank,Robert Rodriguez,275.0,Women,310DCBBF4CCE62F762A2AAA148D556BD,3
6759,43.75229935911,Shorts,Robert Rodriguez Women's Pleated Paper Bag Short,Robert Rodriguez,81.77999877929686,Women,4CF0ED8641CFCBBF46784E620A0316FB,3
16792,50.591999888420105,Tops & Tees,Minus33 Merino Wool 500 White Mountain Work Shirt,Minus33 Merino Wool,96.0,Men,F796CCD346E70859193BB1A60812D685,3
14365,4.720539795077443,Maternity,Motherhood Maternity: Sleeveless Scoop Neck Maternity Tank Top,Motherhood Maternity,9.979999542236328,Women,BCBF5E0AE48EF7E5439863381D1A69BF,3
14544,9.080000035464764,Maternity,Motherhood Maternity: The Ultimate Plus Size Maternity Belt,Motherhood Maternity,20.0,Women,2C5BAEED3FD870447056FC00BF792427,3
14720,6.486339818641394,Maternity,Motherhood Maternity: 3 Pack Maternity Hipster Panties,Motherhood Maternity,14.979999542236328,Women,F00B6379B82A515A9478B6E58B783DE9,3
15173,29.030319844581484,Maternity,Motherhood Maternity: 3/4 Sleeve Side Ruched Maternity Dress,Motherhood Maternity,59.97999954223633,Women,30FDEC73F395AAEC13BBE56565BE4353,3
15210,20.54177992059409,Maternity,Motherhood Maternity: Secret Fit Belly(r) Stitch Detail Maternity Jeans,Motherhood Maternity,49.97999954223633,Women,84272201880D8473E169B46AB0A50719,3
20691,51.87599992845208,Jeans,Buffalo by David Bitton  Men's Six Dust Wash Jean,Buffalo by David Bitton,99.0,Men,E900E23359023D5EB02B90A0933DC43D,3
21551,64.02199996542186,Jeans,Buffalo by David Bitton Men's King Slim Boot Cut Blasted And Washed Jean,Buffalo by David Bitton,119.0,Men,70C6ABB042B76F871A354C8B9F597139,3
12346,7.405999989947304,Intimates,Frederick's of Hollywood Scallop Lace-Top Thigh High Womens,Frederick's of Hollywood,14.0,Women,A3590023DF66AC92AE35E3316026D17D,3
1952,64.23499999567865,Fashion Hoodies & Sweatshirts,TEXTILE Elizabeth and James Women's Perfect Sweatshirt,TEXTILE Elizabeth and James,145.0,Women,1113D7A76FFCECA1BB350BFE145467C6,3
1545,34.05600005015731,Fashion Hoodies & Sweatshirts,DC Juniors Jasper Fleece Hoody,DC,66.0,Women,89AE0FE22C47D374BC9350EF99E01685,4
16049,16.79099994339049,Tops & Tees,DC Men's Star Triblend Screen Tee,DC,29.0,Men,E8DA6D326D9DD901BCE129D5BCDFDE63,4
17414,32.22999995574355,Fashion Hoodies & Sweatshirts,DC Men's RD Covert Crew,DC,55.0,Men,D54A439BA19BE7FE2B18622F6E53587E,4
18808,22.17600005865097,Sweaters,DC Men's Sabotage 3 Sweater,DC,48.0,Men,4D01D08B5AD58AA49C662D7F5BEC012A,4
20044,101.78622590397345,Suits & Sport Coats,DKNY Mens 2 Button Flat Front Black Pinstripe Slim Fit Wool Suit,DKNY,269.989990234375,Men,C19DC3CF9B0CED13099CC512D5CCAEC4,4
20269,105.90499922633173,Suits & Sport Coats,DKNY Men's 100% Wool Black Tuxedo,DKNY,295.0,Men,C9041CFD2A40932691855ABD98FD219A,4
15702,32.23999998765066,Plus,Dosh Street Billfold Wallet,Dosh,65.0,Women,F1B6FAC213A8BAF8B794720639965FDE,4
28991,32.474999874830246,Accessories,Dosh 3 Card Lux Money Clip Wallet,Dosh,75.0,Men,0EC3D867002E7DA0E75C898A89BC4097,4
